user_id,signup_date,acquisition_channel,plan,onboarding_completed,signup_month,churn_date,is_active
2129,17-04-2025,Referral,Basic,0,2025-04,04-05-2025,0
2130,25-03-2025,Paid Social,Premium,0,2025-03,26-04-2025,0
2131,07-09-2025,Organic Search,Premium,0,2025-09,,1
2132,21-01-2025,Paid Social,Basic,1,2025-01,08-07-2025,0
2133,15-07-2025,Organic Search,Basic,1,2025-07,,1
2134,27-06-2025,Paid Social,Standard,0,2025-06,30-06-2025,0
2135,07-01-2025,Paid Social,Standard,1,2025-01,,1
2136,11-03-2025,Referral,Premium,0,2025-03,05-05-2025,0
2137,07-05-2025,Email Campaign,Basic,1,2025-05,04-09-2025,0
2138,09-06-2025,Organic Search,Basic,1,2025-06,,1
2139,05-09-2025,App Store,Basic,1,2025-09,,1
2140,22-07-2025,Paid Social,Basic,1,2025-07,26-07-2025,0
2141,28-05-2025,Referral,Basic,0,2025-05,,1
2142,23-05-2025,Referral,Premium,1,2025-05,,1
2143,18-07-2025,Referral,Basic,0,2025-07,11-08-2025,0
2144,03-06-2025,Paid Social,Basic,0,2025-06,08-06-2025,0
2145,22-05-2025,Paid Social,Basic,1,2025-05,31-07-2025,0
2146,14-06-2025,Organic Search,Basic,0,2025-06,10-09-2025,0
2147,21-01-2025,Organic Search,Standard,1,2025-01,06-05-2025,0
2148,23-03-2025,Paid Social,Standard,0,2025-03,27-08-2025,0
2149,10-03-2025,Paid Social,Standard,1,2025-03,20-03-2025,0
2150,11-05-2025,Paid Social,Basic,1,2025-05,29-05-2025,0
2151,28-03-2025,Organic Search,Basic,1,2025-03,02-05-2025,0
2152,06-08-2025,Email Campaign,Basic,0,2025-08,,1
2153,10-06-2025,App Store,Basic,0,2025-06,12-09-2025,0
2154,27-06-2025,App Store,Standard,1,2025-06,,1
2155,27-04-2025,Paid Social,Basic,1,2025-04,25-06-2025,0
2156,15-07-2025,Email Campaign,Standard,1,2025-07,,1
2157,27-03-2025,App Store,Basic,0,2025-03,01-06-2025,0
2158,22-03-2025,Paid Social,Standard,1,2025-03,08-05-2025,0
2159,01-06-2025,Paid Social,Premium,0,2025-06,28-09-2025,0
2160,02-03-2025,App Store,Standard,1,2025-03,28-05-2025,0
2161,02-03-2025,Paid Social,Standard,1,2025-03,05-04-2025,0
2162,28-01-2025,Paid Social,Premium,0,2025-01,12-03-2025,0
2163,12-02-2025,Organic Search,Standard,0,2025-02,04-03-2025,0
2164,18-06-2025,Organic Search,Basic,0,2025-06,08-07-2025,0
2165,27-03-2025,Email Campaign,Basic,1,2025-03,19-04-2025,0
2166,26-06-2025,Referral,Standard,0,2025-06,03-08-2025,0
2167,17-01-2025,Paid Social,Standard,1,2025-01,,1
2168,08-04-2025,Organic Search,Basic,0,2025-04,31-05-2025,0
2169,17-07-2025,Referral,Basic,1,2025-07,,1
2170,08-04-2025,Referral,Premium,1,2025-04,15-05-2025,0
2171,06-03-2025,Organic Search,Basic,1,2025-03,,1
2172,05-01-2025,App Store,Basic,1,2025-01,11-10-2025,0
2173,02-01-2025,Organic Search,Basic,1,2025-01,26-04-2025,0
2174,22-01-2025,Paid Social,Standard,0,2025-01,05-07-2025,0
2175,22-04-2025,Referral,Basic,0,2025-04,27-07-2025,0
2176,26-02-2025,Organic Search,Standard,0,2025-02,,1
2177,07-03-2025,Email Campaign,Basic,1,2025-03,12-06-2025,0
2178,08-04-2025,Email Campaign,Standard,1,2025-04,18-06-2025,0
2179,24-05-2025,Email Campaign,Standard,0,2025-05,14-07-2025,0
2180,05-05-2025,Organic Search,Basic,1,2025-05,,1
2181,16-06-2025,Organic Search,Standard,1,2025-06,,1
2182,27-03-2025,Organic Search,Basic,0,2025-03,09-10-2025,0
2183,17-03-2025,Paid Social,Basic,1,2025-03,31-03-2025,0
2184,28-02-2025,Email Campaign,Standard,1,2025-02,12-08-2025,0
2185,18-05-2025,Email Campaign,Basic,0,2025-05,,1
2186,09-04-2025,Email Campaign,Standard,1,2025-04,19-04-2025,0
2187,11-07-2025,App Store,Basic,0,2025-07,29-08-2025,0
2188,31-08-2025,Email Campaign,Basic,1,2025-08,,1
2189,18-02-2025,Paid Social,Basic,0,2025-02,01-04-2025,0
2190,01-02-2025,Organic Search,Standard,1,2025-02,09-10-2025,0
2191,20-01-2025,Referral,Basic,0,2025-01,06-02-2025,0
2192,03-06-2025,Organic Search,Standard,1,2025-06,,1
2193,09-03-2025,Organic Search,Basic,0,2025-03,26-03-2025,0
2194,02-08-2025,Paid Social,Basic,1,2025-08,08-09-2025,0
2195,23-05-2025,Email Campaign,Standard,1,2025-05,17-10-2025,0
2196,20-08-2025,Organic Search,Standard,0,2025-08,,1
2197,01-08-2025,Email Campaign,Basic,1,2025-08,02-08-2025,0
2198,20-03-2025,Email Campaign,Standard,1,2025-03,,1
2199,02-08-2025,Paid Social,Basic,1,2025-08,,1
2200,26-04-2025,Organic Search,Standard,1,2025-04,,1
2201,02-04-2025,Organic Search,Premium,1,2025-04,25-06-2025,0
2202,27-09-2025,Email Campaign,Premium,1,2025-09,,1
2203,17-06-2025,Email Campaign,Standard,1,2025-06,01-10-2025,0
2204,27-02-2025,App Store,Basic,0,2025-02,14-03-2025,0
2205,26-01-2025,Referral,Standard,1,2025-01,11-06-2025,0
2206,07-03-2025,Organic Search,Standard,1,2025-03,,1
2207,05-09-2025,Organic Search,Basic,0,2025-09,,1
2208,11-09-2025,Email Campaign,Basic,0,2025-09,,1
2209,13-02-2025,Organic Search,Premium,1,2025-02,05-06-2025,0
2210,07-04-2025,Paid Social,Premium,1,2025-04,16-07-2025,0
2211,11-02-2025,Paid Social,Basic,0,2025-02,27-02-2025,0
2212,15-08-2025,Organic Search,Standard,1,2025-08,,1
2213,19-09-2025,Organic Search,Standard,1,2025-09,,1
2214,16-06-2025,Paid Social,Basic,1,2025-06,18-06-2025,0
2215,30-03-2025,Organic Search,Basic,0,2025-03,29-10-2025,0
2216,27-06-2025,Organic Search,Standard,1,2025-06,28-06-2025,0
2217,16-07-2025,Email Campaign,Basic,0,2025-07,10-10-2025,0
2218,24-09-2025,Email Campaign,Basic,0,2025-09,,1
2219,25-09-2025,Organic Search,Standard,1,2025-09,,1
2220,15-03-2025,Email Campaign,Premium,0,2025-03,17-07-2025,0
2221,08-01-2025,Paid Social,Standard,1,2025-01,05-07-2025,0
2222,13-06-2025,Paid Social,Standard,1,2025-06,,1
2223,26-03-2025,App Store,Basic,1,2025-03,,1
2224,13-03-2025,Email Campaign,Basic,1,2025-03,16-05-2025,0
2225,24-02-2025,Email Campaign,Standard,1,2025-02,06-03-2025,0
2226,16-02-2025,Organic Search,Basic,1,2025-02,,1
2227,26-08-2025,Organic Search,Premium,1,2025-08,,1
2228,14-04-2025,App Store,Basic,1,2025-04,19-06-2025,0
2229,29-07-2025,Paid Social,Basic,1,2025-07,,1
2230,11-02-2025,Organic Search,Basic,0,2025-02,,1
2231,25-09-2025,Email Campaign,Premium,1,2025-09,,1
2232,20-09-2025,Email Campaign,Basic,0,2025-09,,1
2233,16-09-2025,App Store,Basic,1,2025-09,28-09-2025,0
2234,24-04-2025,Paid Social,Basic,1,2025-04,,1
2235,09-02-2025,App Store,Standard,1,2025-02,25-03-2025,0
2236,08-08-2025,Organic Search,Basic,1,2025-08,,1
2237,09-05-2025,Organic Search,Basic,1,2025-05,,1
2238,08-01-2025,Referral,Basic,1,2025-01,07-04-2025,0
2239,11-04-2025,Organic Search,Standard,0,2025-04,09-06-2025,0
2240,25-06-2025,Paid Social,Basic,0,2025-06,03-08-2025,0
2241,17-04-2025,Referral,Basic,1,2025-04,04-09-2025,0
2242,11-04-2025,Paid Social,Basic,0,2025-04,01-07-2025,0
2243,17-09-2025,Organic Search,Standard,1,2025-09,,1
2244,03-09-2025,Organic Search,Standard,1,2025-09,,1
2245,01-02-2025,Paid Social,Standard,0,2025-02,10-06-2025,0
2246,17-05-2025,Paid Social,Premium,1,2025-05,30-07-2025,0
2247,12-01-2025,Email Campaign,Premium,1,2025-01,07-09-2025,0
2248,16-01-2025,Email Campaign,Basic,1,2025-01,,1
2249,09-05-2025,Paid Social,Standard,1,2025-05,18-06-2025,0
2250,04-03-2025,Email Campaign,Standard,1,2025-03,04-08-2025,0
2251,19-04-2025,Organic Search,Premium,1,2025-04,,1
2252,21-01-2025,Organic Search,Basic,1,2025-01,19-04-2025,0
2253,07-06-2025,Email Campaign,Standard,1,2025-06,,1
2254,26-09-2025,Paid Social,Basic,0,2025-09,16-10-2025,0
2255,11-06-2025,App Store,Premium,1,2025-06,14-06-2025,0
2256,17-09-2025,Paid Social,Basic,0,2025-09,22-09-2025,0
2257,12-04-2025,Email Campaign,Basic,0,2025-04,29-07-2025,0
2258,11-08-2025,Paid Social,Basic,0,2025-08,14-09-2025,0
2259,28-02-2025,Paid Social,Basic,0,2025-02,22-10-2025,0
2260,04-09-2025,Paid Social,Standard,1,2025-09,,1
2261,08-05-2025,Email Campaign,Basic,1,2025-05,26-05-2025,0
2262,25-01-2025,Paid Social,Basic,1,2025-01,10-04-2025,0
2263,11-05-2025,App Store,Premium,0,2025-05,,1
2264,15-07-2025,Organic Search,Basic,1,2025-07,,1
2265,03-06-2025,Organic Search,Standard,1,2025-06,18-07-2025,0
2266,13-05-2025,Paid Social,Basic,1,2025-05,02-10-2025,0
2267,15-08-2025,Referral,Basic,0,2025-08,16-09-2025,0
2268,08-07-2025,App Store,Standard,1,2025-07,25-10-2025,0
2269,22-09-2025,Paid Social,Standard,1,2025-09,,1
2270,14-05-2025,Referral,Basic,1,2025-05,,1
2271,30-07-2025,Paid Social,Premium,0,2025-07,22-08-2025,0
2272,01-03-2025,Referral,Premium,1,2025-03,,1
2273,01-08-2025,App Store,Premium,1,2025-08,12-10-2025,0
2274,04-08-2025,Organic Search,Basic,0,2025-08,13-10-2025,0
2275,14-08-2025,Paid Social,Basic,1,2025-08,13-10-2025,0
2276,11-05-2025,App Store,Standard,0,2025-05,08-07-2025,0
2277,17-03-2025,App Store,Standard,1,2025-03,03-06-2025,0
2278,05-06-2025,Referral,Basic,1,2025-06,,1
2279,05-09-2025,Paid Social,Standard,0,2025-09,,1
2280,06-08-2025,Organic Search,Basic,0,2025-08,,1
2281,09-07-2025,Paid Social,Basic,1,2025-07,,1
2282,12-06-2025,Email Campaign,Basic,1,2025-06,,1
2283,29-06-2025,Referral,Standard,0,2025-06,,1
2284,03-02-2025,Organic Search,Basic,1,2025-02,,1
2285,10-02-2025,Organic Search,Standard,0,2025-02,11-04-2025,0
2286,16-03-2025,Organic Search,Standard,0,2025-03,11-04-2025,0
2287,25-06-2025,Organic Search,Standard,1,2025-06,26-08-2025,0
2288,30-05-2025,Organic Search,Premium,0,2025-05,18-10-2025,0
2289,18-04-2025,Paid Social,Standard,1,2025-04,07-06-2025,0
2290,19-05-2025,Organic Search,Premium,0,2025-05,15-06-2025,0
2291,28-09-2025,Organic Search,Basic,1,2025-09,,1
2292,31-07-2025,Paid Social,Basic,0,2025-07,15-09-2025,0
2293,29-09-2025,Organic Search,Basic,0,2025-09,,1
2294,07-03-2025,Organic Search,Basic,0,2025-03,07-04-2025,0
2295,05-09-2025,Paid Social,Standard,0,2025-09,,1
2296,05-06-2025,Organic Search,Basic,1,2025-06,25-06-2025,0
2297,16-02-2025,Paid Social,Standard,1,2025-02,,1
2298,20-07-2025,Organic Search,Standard,0,2025-07,,1
2299,28-05-2025,Email Campaign,Standard,0,2025-05,02-06-2025,0
2300,04-05-2025,App Store,Basic,0,2025-05,10-05-2025,0
2301,01-01-2025,Email Campaign,Standard,0,2025-01,26-05-2025,0
2302,04-09-2025,Paid Social,Basic,1,2025-09,13-09-2025,0
2303,08-05-2025,App Store,Basic,1,2025-05,15-08-2025,0
2304,10-07-2025,Referral,Standard,1,2025-07,,1
2305,08-03-2025,Organic Search,Standard,0,2025-03,09-07-2025,0
2306,04-01-2025,Paid Social,Basic,1,2025-01,29-05-2025,0
2307,23-05-2025,App Store,Premium,0,2025-05,14-08-2025,0
2308,10-07-2025,Paid Social,Basic,1,2025-07,19-08-2025,0
2309,21-01-2025,Organic Search,Basic,1,2025-01,11-03-2025,0
2310,15-08-2025,Email Campaign,Basic,1,2025-08,,1
2311,27-04-2025,Email Campaign,Standard,1,2025-04,,1
2312,22-05-2025,Organic Search,Standard,0,2025-05,24-08-2025,0
2313,08-02-2025,Paid Social,Basic,1,2025-02,12-07-2025,0
2314,09-09-2025,Organic Search,Basic,1,2025-09,,1
2315,26-07-2025,Email Campaign,Standard,1,2025-07,,1
2316,29-07-2025,Organic Search,Basic,0,2025-07,03-08-2025,0
2317,25-04-2025,Paid Social,Basic,0,2025-04,11-08-2025,0
2318,13-08-2025,Email Campaign,Standard,1,2025-08,,1
2319,14-05-2025,Paid Social,Basic,0,2025-05,04-07-2025,0
2320,08-09-2025,Referral,Premium,1,2025-09,,1
2321,07-08-2025,Paid Social,Basic,1,2025-08,21-09-2025,0
2322,01-04-2025,Organic Search,Standard,0,2025-04,16-04-2025,0
2323,15-02-2025,Referral,Basic,1,2025-02,,1
2324,07-02-2025,Organic Search,Premium,0,2025-02,28-06-2025,0
2325,22-05-2025,Paid Social,Basic,1,2025-05,24-06-2025,0
2326,10-04-2025,Organic Search,Standard,0,2025-04,20-10-2025,0
2327,09-07-2025,Referral,Standard,1,2025-07,,1
2328,04-02-2025,App Store,Basic,1,2025-02,06-02-2025,0
2329,27-05-2025,App Store,Basic,0,2025-05,01-06-2025,0
2330,30-01-2025,Paid Social,Standard,1,2025-01,28-03-2025,0
2331,25-03-2025,Organic Search,Premium,1,2025-03,10-08-2025,0
2332,27-09-2025,Paid Social,Basic,1,2025-09,,1
2333,03-06-2025,Email Campaign,Basic,1,2025-06,,1
2334,12-04-2025,Organic Search,Standard,1,2025-04,30-09-2025,0
2335,03-08-2025,App Store,Basic,1,2025-08,,1
2336,30-05-2025,Paid Social,Premium,0,2025-05,09-06-2025,0
2337,24-03-2025,App Store,Standard,1,2025-03,03-10-2025,0
2338,20-04-2025,Email Campaign,Standard,0,2025-04,29-05-2025,0
2339,20-07-2025,Email Campaign,Basic,1,2025-07,,1
2340,22-06-2025,Paid Social,Basic,1,2025-06,09-08-2025,0
2341,25-07-2025,Organic Search,Standard,1,2025-07,,1
2342,04-03-2025,Paid Social,Premium,1,2025-03,05-03-2025,0
2343,14-03-2025,Paid Social,Premium,1,2025-03,25-05-2025,0
2344,08-09-2025,Organic Search,Basic,1,2025-09,,1
2345,04-05-2025,Paid Social,Basic,1,2025-05,,1
2346,01-05-2025,Paid Social,Basic,1,2025-05,30-05-2025,0
2347,30-04-2025,Referral,Premium,1,2025-04,06-05-2025,0
2348,13-06-2025,Referral,Basic,1,2025-06,,1
2349,22-09-2025,Organic Search,Basic,0,2025-09,,1
2350,10-06-2025,App Store,Basic,1,2025-06,,1
2351,30-03-2025,Organic Search,Basic,1,2025-03,,1
2352,22-05-2025,Paid Social,Premium,1,2025-05,13-07-2025,0
2353,22-07-2025,Paid Social,Standard,1,2025-07,,1
2354,15-08-2025,Email Campaign,Basic,1,2025-08,,1
2355,10-08-2025,Organic Search,Basic,0,2025-08,19-09-2025,0
2356,10-02-2025,Paid Social,Basic,0,2025-02,19-08-2025,0
2357,15-07-2025,Referral,Basic,0,2025-07,29-07-2025,0
2358,09-03-2025,Organic Search,Basic,0,2025-03,28-03-2025,0
2359,21-09-2025,Referral,Standard,1,2025-09,,1
2360,02-01-2025,App Store,Basic,1,2025-01,27-05-2025,0
2361,05-05-2025,App Store,Basic,0,2025-05,,1
2362,20-04-2025,Organic Search,Basic,1,2025-04,15-06-2025,0
2363,27-03-2025,Organic Search,Standard,1,2025-03,06-04-2025,0
2364,30-04-2025,Paid Social,Standard,0,2025-04,,1
2365,07-05-2025,Paid Social,Standard,0,2025-05,16-08-2025,0
2366,12-09-2025,Organic Search,Standard,1,2025-09,22-09-2025,0
2367,02-07-2025,Organic Search,Standard,1,2025-07,20-08-2025,0
2368,16-01-2025,App Store,Basic,0,2025-01,18-02-2025,0
2369,03-03-2025,App Store,Premium,0,2025-03,12-04-2025,0
2370,07-06-2025,Organic Search,Basic,0,2025-06,08-07-2025,0
2371,25-09-2025,Paid Social,Basic,0,2025-09,02-10-2025,0
2372,04-02-2025,Paid Social,Standard,1,2025-02,17-02-2025,0
2373,24-09-2025,Organic Search,Basic,1,2025-09,,1
2374,05-03-2025,Referral,Premium,1,2025-03,,1
2375,19-02-2025,Referral,Basic,1,2025-02,,1
2376,12-09-2025,App Store,Premium,0,2025-09,21-10-2025,0
2377,29-05-2025,Email Campaign,Standard,0,2025-05,16-08-2025,0
2378,21-06-2025,Paid Social,Premium,1,2025-06,26-06-2025,0
2379,20-07-2025,Referral,Premium,1,2025-07,06-10-2025,0
2380,04-02-2025,Organic Search,Premium,1,2025-02,,1
2381,04-08-2025,Referral,Standard,0,2025-08,13-08-2025,0
2382,06-03-2025,Paid Social,Basic,1,2025-03,19-06-2025,0
2383,08-01-2025,Organic Search,Basic,1,2025-01,20-01-2025,0
2384,17-03-2025,Organic Search,Standard,1,2025-03,25-03-2025,0
2385,23-06-2025,Organic Search,Premium,1,2025-06,10-09-2025,0
2386,16-02-2025,App Store,Standard,0,2025-02,,1
2387,15-01-2025,Organic Search,Premium,1,2025-01,,1
2388,27-05-2025,Organic Search,Standard,1,2025-05,21-08-2025,0
2389,26-01-2025,Paid Social,Basic,1,2025-01,24-02-2025,0
2390,03-04-2025,Referral,Basic,1,2025-04,22-09-2025,0
2391,20-08-2025,Organic Search,Basic,0,2025-08,,1
2392,21-01-2025,App Store,Basic,1,2025-01,15-08-2025,0
2393,07-02-2025,App Store,Standard,1,2025-02,,1
2394,06-06-2025,Referral,Premium,0,2025-06,,1
2395,28-06-2025,Referral,Standard,1,2025-06,02-07-2025,0
2396,12-05-2025,Organic Search,Basic,0,2025-05,,1
2397,28-01-2025,Paid Social,Basic,1,2025-01,,1
2398,17-09-2025,Email Campaign,Basic,1,2025-09,21-10-2025,0
2399,17-03-2025,Organic Search,Standard,0,2025-03,02-04-2025,0
2400,08-03-2025,Organic Search,Basic,0,2025-03,19-08-2025,0
2401,13-07-2025,Referral,Basic,1,2025-07,,1
2402,11-06-2025,Organic Search,Basic,1,2025-06,08-10-2025,0
2403,14-09-2025,App Store,Basic,1,2025-09,22-09-2025,0
2404,13-03-2025,Organic Search,Premium,1,2025-03,,1
2405,28-03-2025,Email Campaign,Basic,1,2025-03,28-06-2025,0
2406,19-09-2025,Paid Social,Basic,0,2025-09,,1
2407,02-08-2025,Email Campaign,Basic,1,2025-08,30-08-2025,0
2408,02-06-2025,Paid Social,Basic,1,2025-06,,1
2409,29-07-2025,Paid Social,Standard,1,2025-07,,1
2410,02-03-2025,App Store,Standard,1,2025-03,23-05-2025,0
2411,25-09-2025,Paid Social,Basic,0,2025-09,,1
2412,19-09-2025,Paid Social,Standard,1,2025-09,,1
2413,06-08-2025,Paid Social,Basic,1,2025-08,,1
2414,16-05-2025,Email Campaign,Standard,0,2025-05,30-10-2025,0
2415,03-04-2025,Paid Social,Basic,1,2025-04,20-04-2025,0
2416,19-04-2025,App Store,Basic,1,2025-04,,1
2417,29-08-2025,Organic Search,Standard,1,2025-08,,1
2418,22-05-2025,Paid Social,Standard,0,2025-05,02-09-2025,0
2419,25-08-2025,Email Campaign,Standard,0,2025-08,20-09-2025,0
2420,26-06-2025,Referral,Basic,1,2025-06,,1
2421,21-05-2025,App Store,Basic,1,2025-05,02-08-2025,0
2422,08-07-2025,App Store,Premium,0,2025-07,,1
2423,18-02-2025,Paid Social,Basic,1,2025-02,02-06-2025,0
2424,09-07-2025,Organic Search,Basic,1,2025-07,05-10-2025,0
2425,16-05-2025,Organic Search,Basic,0,2025-05,24-07-2025,0
2426,12-02-2025,Email Campaign,Basic,1,2025-02,,1
2427,31-03-2025,App Store,Basic,1,2025-03,,1
2428,02-09-2025,Organic Search,Basic,0,2025-09,,1
2429,11-07-2025,Organic Search,Basic,1,2025-07,,1
2430,16-04-2025,Organic Search,Premium,1,2025-04,,1
2431,21-08-2025,Email Campaign,Basic,1,2025-08,,1
2432,22-09-2025,Paid Social,Basic,1,2025-09,10-10-2025,0
2433,06-02-2025,Paid Social,Standard,1,2025-02,20-02-2025,0
2434,10-02-2025,Paid Social,Standard,1,2025-02,16-10-2025,0
2435,17-01-2025,Email Campaign,Basic,0,2025-01,20-04-2025,0
2436,28-02-2025,Referral,Standard,0,2025-02,22-05-2025,0
2437,02-07-2025,Referral,Basic,1,2025-07,,1
2438,10-02-2025,Organic Search,Standard,0,2025-02,10-03-2025,0
2439,08-02-2025,Paid Social,Basic,0,2025-02,24-08-2025,0
2440,11-07-2025,Email Campaign,Basic,0,2025-07,09-08-2025,0
2441,24-09-2025,App Store,Premium,1,2025-09,,1
2442,27-05-2025,Organic Search,Standard,0,2025-05,03-09-2025,0
2443,07-05-2025,Organic Search,Basic,1,2025-05,27-09-2025,0
2444,15-02-2025,Organic Search,Basic,1,2025-02,,1
2445,14-02-2025,Paid Social,Basic,1,2025-02,,1
2446,01-01-2025,Email Campaign,Standard,0,2025-01,05-07-2025,0
2447,17-06-2025,Organic Search,Basic,1,2025-06,,1
2448,18-04-2025,Paid Social,Basic,1,2025-04,25-04-2025,0
2449,19-01-2025,Paid Social,Basic,0,2025-01,25-01-2025,0
2450,13-03-2025,Organic Search,Standard,0,2025-03,06-04-2025,0
2451,19-04-2025,Paid Social,Standard,0,2025-04,03-06-2025,0
2452,25-09-2025,Organic Search,Standard,1,2025-09,,1
2453,28-08-2025,Paid Social,Basic,1,2025-08,,1
2454,31-03-2025,Email Campaign,Premium,1,2025-03,06-05-2025,0
2455,13-04-2025,Paid Social,Standard,1,2025-04,,1
2456,07-09-2025,Organic Search,Premium,1,2025-09,,1
2457,08-01-2025,App Store,Basic,1,2025-01,,1
2458,02-06-2025,Referral,Basic,0,2025-06,14-06-2025,0
2459,23-06-2025,Email Campaign,Standard,1,2025-06,20-09-2025,0
2460,07-06-2025,Organic Search,Basic,1,2025-06,28-06-2025,0
2461,03-08-2025,Organic Search,Standard,0,2025-08,08-08-2025,0
2462,26-06-2025,Organic Search,Standard,1,2025-06,,1
2463,24-06-2025,Organic Search,Standard,1,2025-06,26-10-2025,0
2464,26-05-2025,Paid Social,Premium,0,2025-05,08-06-2025,0
2465,10-06-2025,App Store,Standard,1,2025-06,,1
2466,07-05-2025,Paid Social,Basic,1,2025-05,,1
2467,23-03-2025,Organic Search,Basic,1,2025-03,,1
2468,27-05-2025,Referral,Basic,1,2025-05,,1
2469,27-08-2025,Organic Search,Standard,1,2025-08,,1
2470,25-03-2025,Referral,Basic,0,2025-03,31-08-2025,0
2471,23-04-2025,Referral,Basic,0,2025-04,,1
2472,13-08-2025,Email Campaign,Standard,1,2025-08,09-09-2025,0
2473,31-08-2025,App Store,Standard,1,2025-08,,1
2474,23-05-2025,Organic Search,Premium,0,2025-05,30-07-2025,0
2475,10-02-2025,Paid Social,Standard,0,2025-02,18-02-2025,0
2476,15-09-2025,App Store,Standard,1,2025-09,,1
2477,15-04-2025,Email Campaign,Standard,0,2025-04,05-06-2025,0
2478,21-07-2025,Paid Social,Premium,0,2025-07,,1
2479,23-09-2025,App Store,Standard,1,2025-09,,1
2480,29-07-2025,Organic Search,Premium,1,2025-07,,1
2481,20-02-2025,App Store,Premium,1,2025-02,,1
2482,28-04-2025,Organic Search,Premium,0,2025-04,30-06-2025,0
2483,20-07-2025,Paid Social,Basic,0,2025-07,30-07-2025,0
2484,08-02-2025,App Store,Basic,0,2025-02,24-03-2025,0
2485,28-01-2025,Organic Search,Basic,1,2025-01,16-09-2025,0
2486,16-09-2025,Paid Social,Basic,0,2025-09,04-10-2025,0
2487,25-03-2025,Paid Social,Basic,0,2025-03,23-06-2025,0
2488,04-06-2025,App Store,Basic,0,2025-06,05-06-2025,0
2489,27-04-2025,Email Campaign,Basic,1,2025-04,,1
2490,02-01-2025,Email Campaign,Standard,0,2025-01,05-01-2025,0
2491,03-04-2025,Referral,Standard,1,2025-04,,1
2492,15-06-2025,Email Campaign,Basic,0,2025-06,,1
2493,15-09-2025,Paid Social,Standard,0,2025-09,,1
2494,22-03-2025,Paid Social,Standard,1,2025-03,,1
2495,25-09-2025,Email Campaign,Standard,0,2025-09,,1
2496,23-08-2025,Paid Social,Premium,1,2025-08,,1
2497,01-08-2025,Organic Search,Basic,0,2025-08,16-08-2025,0
2498,03-03-2025,Organic Search,Basic,1,2025-03,13-06-2025,0
2499,18-02-2025,Organic Search,Basic,0,2025-02,02-07-2025,0
2500,07-05-2025,App Store,Basic,0,2025-05,22-08-2025,0
2501,11-08-2025,Paid Social,Standard,1,2025-08,13-08-2025,0
2502,17-04-2025,Email Campaign,Basic,1,2025-04,16-09-2025,0
2503,26-05-2025,Paid Social,Basic,1,2025-05,,1
2504,09-04-2025,Organic Search,Basic,1,2025-04,16-10-2025,0
2505,14-03-2025,Paid Social,Basic,1,2025-03,20-04-2025,0
2506,02-05-2025,Email Campaign,Standard,0,2025-05,09-07-2025,0
2507,30-01-2025,Referral,Standard,0,2025-01,02-04-2025,0
2508,07-07-2025,App Store,Basic,0,2025-07,08-07-2025,0
2509,14-07-2025,Referral,Basic,1,2025-07,26-08-2025,0
2510,05-06-2025,Referral,Basic,0,2025-06,,1
2511,21-06-2025,Referral,Basic,0,2025-06,16-07-2025,0
2512,10-02-2025,App Store,Premium,1,2025-02,13-07-2025,0
2513,04-03-2025,Email Campaign,Basic,1,2025-03,,1
2514,23-01-2025,Organic Search,Standard,1,2025-01,,1
2515,16-03-2025,Paid Social,Premium,0,2025-03,13-04-2025,0
2516,17-02-2025,Referral,Basic,1,2025-02,02-08-2025,0
2517,09-06-2025,Email Campaign,Basic,0,2025-06,03-07-2025,0
2518,28-04-2025,Organic Search,Premium,1,2025-04,20-08-2025,0
2519,10-04-2025,App Store,Standard,0,2025-04,05-06-2025,0
2520,16-06-2025,App Store,Basic,1,2025-06,,1
2521,05-06-2025,Organic Search,Standard,0,2025-06,30-07-2025,0
2522,07-01-2025,App Store,Standard,1,2025-01,20-08-2025,0
2523,15-07-2025,Organic Search,Basic,1,2025-07,15-08-2025,0
2524,25-02-2025,Organic Search,Premium,0,2025-02,21-04-2025,0
2525,12-07-2025,Organic Search,Basic,0,2025-07,07-08-2025,0
2526,16-02-2025,Organic Search,Standard,1,2025-02,,1
2527,28-05-2025,Email Campaign,Premium,1,2025-05,,1
2528,06-06-2025,Organic Search,Standard,1,2025-06,,1
2529,21-07-2025,Organic Search,Basic,1,2025-07,04-10-2025,0
2530,06-05-2025,Organic Search,Basic,1,2025-05,,1
2531,05-03-2025,Organic Search,Standard,0,2025-03,04-09-2025,0
2532,25-06-2025,Organic Search,Standard,0,2025-06,,1
2533,26-04-2025,Referral,Standard,1,2025-04,10-09-2025,0
2534,23-07-2025,Organic Search,Premium,1,2025-07,26-10-2025,0
2535,31-01-2025,App Store,Premium,1,2025-01,28-05-2025,0
2536,23-04-2025,Email Campaign,Basic,1,2025-04,06-07-2025,0
2537,08-03-2025,Organic Search,Basic,1,2025-03,14-05-2025,0
2538,16-03-2025,App Store,Basic,1,2025-03,,1
2539,14-02-2025,Organic Search,Standard,1,2025-02,01-05-2025,0
2540,17-09-2025,Organic Search,Standard,1,2025-09,,1
2541,03-06-2025,Organic Search,Standard,1,2025-06,30-10-2025,0
2542,04-06-2025,Paid Social,Basic,1,2025-06,23-10-2025,0
2543,22-08-2025,Paid Social,Basic,1,2025-08,,1
2544,20-02-2025,Email Campaign,Basic,0,2025-02,01-06-2025,0
2545,19-09-2025,Paid Social,Standard,0,2025-09,30-10-2025,0
2546,05-05-2025,Email Campaign,Basic,0,2025-05,07-06-2025,0
